,Original_Labels_Color,Log_Reg Prediction,DTC Prediction,Weight,Colour_Predition_1000,Colour_Predition_25,Colour_Predition_50,Colour_Predition_100,Colour_Predition_150,BW_Predition_100,BW_Predition_1000,BW_Predition_25,BW_Predition_50,BW_Predition_150,Colour_Predition_Weight
6586,4,2,4,5.48,4,4,4,4,4,4,4,4,4,4,4
6587,4,4,4,5.82,4,4,4,4,4,4,4,4,4,4,4
6588,4,4,0,5.54,4,4,4,4,4,4,4,4,4,4,4
6589,4,4,4,5.6,4,4,4,4,4,4,4,4,4,4,4
6590,4,4,4,6.54,4,4,4,4,4,4,4,4,4,4,4
6591,4,2,4,5.6,4,4,4,4,4,4,4,4,4,4,4
6592,4,2,2,4.32,4,4,4,4,4,4,4,4,4,4,4
6593,4,2,4,4.36,4,4,4,4,4,4,4,4,4,4,4
6594,4,2,4,5.68,4,4,4,4,4,4,4,4,4,4,4
6595,4,4,4,6.38,4,4,4,4,4,4,4,4,4,4,4
6596,4,4,4,6.92,4,4,4,4,4,4,4,4,4,4,4
6597,4,4,2,7.38,4,4,4,4,4,4,4,4,4,4,4
6598,4,4,4,7.02,4,4,4,4,4,4,4,4,4,4,4
6599,4,2,2,5.78,4,4,4,4,4,4,4,4,4,4,4
6600,4,2,0,6.48,4,4,4,4,4,4,4,4,4,4,4
6601,4,2,4,6.46,4,4,4,4,4,4,4,4,4,4,4
6602,4,4,4,5.68,4,4,4,4,4,4,4,4,4,4,4
6603,4,4,4,6.48,4,4,4,4,4,4,4,4,4,4,4
6604,4,4,2,6.56,4,4,4,4,4,4,4,4,4,4,4
6605,4,2,2,6.6,4,4,4,4,4,4,1,4,1,4,4
6606,4,4,4,10.64,4,4,4,4,4,4,4,4,4,4,4
6607,4,4,4,10.46,4,4,4,4,4,4,4,4,4,4,4
6608,4,4,4,9.96,4,4,4,4,4,4,4,4,4,4,4
6609,4,4,4,8.82,4,4,4,4,4,4,4,4,4,4,4
6610,4,4,4,9.12,4,4,4,4,4,4,4,4,4,4,4
6611,4,4,4,11.02,4,4,4,4,4,4,4,4,4,4,4
6612,4,4,4,10.6,4,4,4,4,4,4,4,4,4,4,4
6613,4,4,4,9.92,4,4,4,4,4,4,4,4,4,4,4
6614,4,4,4,9.32,4,4,4,4,4,4,4,4,4,4,4
6615,4,4,4,7.42,4,4,4,4,4,4,4,4,4,4,4
6616,4,2,4,7.54,4,4,4,4,4,4,4,4,4,4,4
6617,4,4,4,9.06,4,4,4,4,4,4,4,4,4,4,4
6618,4,4,4,7.78,4,4,4,4,4,4,4,4,4,4,4
6619,4,4,4,8.42,4,4,4,4,4,4,4,4,4,4,4
6620,4,4,4,8.2,4,4,4,4,4,4,4,4,4,4,4
6621,4,4,0,8.08,4,4,4,4,4,4,4,4,4,4,4
6622,4,2,2,5.46,4,4,4,4,4,4,4,4,4,4,4
6623,4,4,4,7.52,4,4,4,4,4,4,4,4,4,4,4
6624,4,2,4,6.7,4,4,4,4,4,4,4,4,4,4,4
6625,4,2,2,6.22,4,4,4,4,4,4,4,4,4,4,4
6626,4,4,4,6.26,4,4,4,4,4,4,4,4,4,4,4
6627,4,4,2,5.44,4,4,4,4,4,4,4,4,4,4,4
6628,4,4,2,6.52,4,4,4,4,4,4,4,4,4,2,4
6629,4,4,4,6.9,4,4,4,4,4,4,4,4,4,4,4
6630,4,4,4,7.0,4,4,4,4,4,4,4,4,4,4,4
6631,4,4,4,6.68,4,4,4,4,4,4,4,4,4,4,4
6632,4,2,4,6.54,4,4,4,4,4,4,4,4,4,4,4
6633,4,4,0,6.28,4,4,4,4,4,4,4,4,4,4,4
6634,4,4,4,7.02,4,4,4,4,4,4,4,4,4,4,4
6635,4,4,0,5.82,4,4,4,4,4,4,4,4,4,4,4
6636,4,4,4,6.88,4,4,4,4,4,4,4,4,4,4,4
6637,4,4,4,8.78,4,4,4,4,4,4,4,4,4,4,4
6638,4,4,4,5.9,4,4,4,4,4,4,4,4,4,4,4
6639,4,2,4,6.24,4,4,4,4,4,4,4,4,4,4,4
6640,4,4,4,6.22,4,4,4,4,4,4,4,4,4,4,4
6641,4,4,4,5.96,4,4,4,4,4,4,4,4,4,4,4
6642,4,4,4,8.3,4,4,4,4,4,4,4,4,4,4,4
6643,4,4,0,6.5,4,4,4,4,4,4,4,4,4,4,4
6644,4,4,4,6.68,4,4,4,4,4,4,4,4,4,4,4
6645,4,4,4,6.94,4,4,4,4,4,4,4,4,4,4,4
6646,4,4,4,6.56,4,4,4,4,4,4,4,4,4,4,4
6647,4,4,4,7.58,4,4,4,4,4,4,4,4,4,4,4
6648,4,4,4,7.64,4,4,4,4,4,4,4,4,4,4,4
6649,4,4,4,5.7,4,4,4,4,4,4,4,4,4,4,4
6650,4,4,4,7.14,4,4,4,4,4,4,4,4,4,4,4
6651,4,4,2,5.7,4,4,4,4,4,4,4,4,4,4,4
6652,4,4,4,7.46,4,4,4,4,4,4,4,4,4,4,4
6653,4,4,4,6.76,4,4,4,4,4,4,4,4,4,4,4
6654,4,4,4,8.16,4,4,4,4,4,4,4,4,4,4,4
6655,4,4,4,7.98,4,4,4,4,4,4,4,4,4,4,4
6656,4,4,2,6.26,4,4,4,4,4,4,4,4,4,4,4
6657,4,4,0,6.42,4,4,4,4,4,4,4,4,4,4,4
6658,4,4,0,7.48,4,4,4,4,4,4,4,4,4,4,4
6659,4,4,4,6.04,4,4,4,4,4,4,4,4,4,4,4
6660,4,4,0,7.58,4,4,4,4,4,4,4,4,4,4,4
6661,4,2,4,4.16,4,3,4,4,4,4,4,4,4,4,4
6662,4,2,4,4.34,4,4,4,4,4,4,4,4,4,4,4
6663,4,2,4,4.34,4,4,4,4,4,4,4,4,4,4,4
6664,4,0,2,4.34,4,4,4,4,4,4,4,4,4,4,4
6665,4,0,4,4.34,4,4,4,4,4,4,4,4,4,4,4
6666,4,0,4,4.34,4,4,4,4,4,4,4,4,4,4,4
6667,4,4,4,4.34,4,4,4,4,4,4,4,4,4,4,4
6668,4,4,2,7.2,4,4,4,4,4,4,4,4,4,4,4
6669,4,4,4,7.34,4,4,4,4,4,4,4,4,4,4,4
6670,4,4,2,5.92,4,4,4,4,4,4,4,4,4,4,4
6671,4,2,2,4.74,4,4,4,4,4,4,4,4,4,4,4
6672,4,2,0,6.06,4,4,4,4,4,4,4,4,4,4,4
6673,4,4,4,6.96,4,4,4,4,4,4,4,4,4,4,4
6674,4,4,4,7.02,4,4,4,4,4,4,4,4,4,4,4
6675,4,2,2,6.3,4,4,4,4,4,4,4,4,4,4,4
6676,4,2,0,6.02,4,4,4,4,4,4,4,4,4,4,4
6677,4,4,4,7.22,4,4,4,4,4,4,4,4,4,4,4
6678,4,2,2,6.82,4,4,4,4,4,4,4,4,4,4,4
6679,4,4,4,9.22,4,4,4,4,4,4,4,4,4,4,4
6680,4,2,2,6.14,4,4,4,4,4,4,0,4,4,4,4
6681,4,4,4,9.0,2,2,0,2,0,4,2,2,2,0,0
6682,4,4,4,8.26,4,4,4,4,4,4,4,4,4,4,4
6683,4,2,4,7.0,4,4,4,4,4,4,4,4,4,4,4
6684,4,4,1,6.9,4,4,4,4,4,4,4,4,4,4,4
6685,4,4,4,10.28,4,4,4,4,4,4,4,4,4,4,4
6686,4,4,4,8.28,4,4,4,4,4,4,4,4,4,4,4
6687,4,4,4,8.3,4,4,4,4,4,4,4,4,4,4,4
6688,4,4,4,9.22,4,4,4,4,4,4,4,4,4,4,4
6689,4,2,2,6.48,4,4,4,4,4,4,4,4,4,4,4
6690,4,4,4,8.5,4,4,4,4,4,4,4,4,4,4,4
6691,4,2,2,6.56,4,4,4,4,4,0,0,4,0,0,4
6692,4,4,4,8.18,4,4,4,4,4,4,4,4,4,4,4
6693,4,4,0,7.76,1,4,4,4,4,4,4,4,4,4,4
6694,4,4,4,7.68,4,4,4,4,4,4,4,4,4,4,4
6695,4,4,4,8.3,4,4,4,4,4,4,4,4,4,4,4
6696,4,4,4,7.24,4,4,4,4,4,4,4,4,4,4,4
6697,4,4,4,8.74,4,4,4,4,4,4,4,2,4,4,4
6698,4,4,4,9.68,4,4,4,4,4,4,4,4,4,4,4
6699,4,4,4,9.82,4,4,4,4,4,4,4,4,4,4,4
6700,4,4,4,8.6,4,4,4,4,4,4,4,4,4,4,4
6701,4,2,4,5.8,4,4,4,4,4,4,4,4,4,4,4
6702,4,2,2,5.74,4,4,4,4,4,4,4,4,4,4,4
6703,4,4,1,8.16,4,4,4,4,4,4,4,4,4,4,4
6704,4,4,0,8.02,4,4,4,4,4,4,4,4,4,4,4
6705,4,4,4,6.16,4,4,4,4,4,4,4,4,4,4,4
6706,4,4,2,7.48,4,4,4,4,4,4,4,4,4,4,4
6707,4,2,4,7.76,4,4,4,4,4,4,4,4,4,4,4
6708,4,4,4,7.9,4,4,4,4,4,4,4,4,4,4,4
6709,4,4,4,8.08,4,4,4,4,4,4,4,4,4,4,4
6710,4,4,2,8.0,4,4,4,4,4,4,4,4,4,4,4
6711,4,2,2,6.88,4,4,4,4,4,4,4,4,4,4,4
6712,4,2,2,6.22,4,4,4,4,4,4,4,4,4,4,4
6713,4,4,4,9.38,4,4,4,4,4,4,4,4,4,4,4
6714,4,4,4,9.0,4,4,4,4,4,4,4,4,4,4,4
6715,4,4,4,9.34,4,4,4,4,4,4,4,4,4,4,4
6716,4,2,4,7.0,4,4,4,4,4,4,4,4,4,4,4
6717,4,2,4,6.44,4,4,4,4,4,4,4,4,4,4,4
6718,4,4,4,9.52,4,4,4,4,4,4,4,4,4,4,4
6719,4,4,4,9.68,4,4,4,4,4,4,4,4,4,4,4
6720,4,2,2,7.06,4,4,4,4,4,4,4,4,4,4,4
6721,4,2,2,7.1,4,4,4,4,4,4,4,4,4,4,4
6722,4,4,4,9.12,4,4,4,4,4,4,4,4,4,4,4
6723,4,2,2,4.0,4,4,4,4,4,4,4,4,4,4,4
6724,4,2,4,3.88,4,4,4,4,4,0,4,4,4,4,4
6725,4,2,0,6.24,4,4,4,4,4,4,4,4,4,4,4
6726,4,2,2,6.14,4,4,4,4,4,4,4,4,4,4,4
6727,4,2,2,6.14,0,3,3,3,3,3,0,4,4,4,4
6728,4,2,0,5.72,4,4,4,4,4,4,4,4,4,4,4
6729,4,4,4,6.56,4,4,4,4,4,4,4,4,4,4,4
6730,4,2,2,6.28,4,4,4,4,4,4,4,4,4,4,4
6731,4,4,4,7.16,4,4,4,4,4,4,4,4,4,4,4
6732,4,4,2,6.08,4,4,4,4,4,4,4,4,4,4,4
6733,4,2,0,6.02,4,4,4,4,4,4,4,4,4,4,4
6734,4,4,4,6.94,4,4,4,4,4,4,4,4,4,4,4
6735,4,4,4,8.52,4,4,4,4,4,4,4,4,4,4,4
6736,4,4,4,7.02,4,4,4,4,4,4,4,4,4,4,4
6737,4,4,4,7.26,4,4,4,4,4,4,4,4,4,4,4
6738,4,2,2,7.38,2,4,4,4,4,2,2,2,4,4,4
6739,4,4,4,8.3,4,0,4,4,4,4,4,4,4,4,4
6740,4,2,2,5.4,4,4,4,4,4,4,4,4,4,4,4
6741,4,4,4,5.94,4,4,4,4,4,4,4,4,4,4,4
6742,4,4,4,5.46,4,4,4,4,4,4,4,4,4,4,4
6743,4,2,0,5.86,4,4,4,4,4,4,4,4,4,4,4
6744,4,4,2,5.32,4,4,4,4,4,4,4,4,4,4,4
6745,4,4,4,7.94,4,4,4,4,4,4,4,4,4,4,4
6746,4,4,0,6.36,4,4,4,4,4,4,4,4,4,4,4
6747,4,4,4,5.72,4,4,4,4,4,4,4,4,4,4,4
6748,4,4,0,5.9,4,4,4,4,4,4,4,4,4,4,4
6749,4,4,4,6.22,4,4,4,4,4,4,4,0,4,4,4
6750,4,4,4,5.86,4,4,4,4,4,4,4,4,4,4,4
6751,4,4,4,6.86,4,4,4,4,4,4,4,4,4,4,4
6752,4,4,4,8.1,0,0,0,2,0,4,2,2,2,2,2
6753,4,4,0,6.4,4,4,4,4,4,4,4,4,4,4,4
6754,4,2,2,6.64,4,4,4,4,4,4,4,4,4,4,4
6755,4,4,4,6.24,4,4,4,4,4,4,4,4,4,4,4
6756,4,2,4,5.34,4,4,4,4,4,4,4,4,4,4,4
6757,4,2,4,5.76,4,4,4,4,4,4,4,4,4,4,4
6758,4,2,2,6.74,4,4,4,4,4,4,4,4,4,4,4
6759,4,2,2,5.06,4,0,4,4,4,4,4,4,4,4,4
6760,4,2,2,5.56,4,4,4,4,4,4,4,4,4,4,4
6761,4,4,4,5.84,4,4,4,4,4,4,4,4,4,4,4
6762,4,2,2,5.4,4,4,4,4,4,4,4,4,4,4,4
6763,4,2,2,5.44,4,4,4,4,4,4,4,4,4,4,4
6764,4,4,0,6.16,4,4,4,4,4,4,4,4,4,4,4
6765,4,2,4,5.46,4,4,4,4,4,4,4,4,4,4,4
6766,4,4,4,5.84,4,4,4,4,4,4,4,4,4,4,4
6767,4,2,4,6.08,4,4,4,4,4,4,4,4,4,4,4
6768,4,2,2,4.9,4,4,4,4,4,4,4,4,4,4,4
6769,4,2,2,4.76,4,4,4,4,4,4,4,4,4,4,4
6770,4,4,2,5.66,4,4,4,4,4,4,4,4,4,4,4
6771,4,4,4,5.98,4,4,4,4,4,4,4,4,4,4,4
6772,4,4,0,6.46,4,4,4,4,4,4,4,4,4,4,4
6773,4,4,4,5.4,4,4,4,4,4,4,4,4,4,4,4
6774,4,2,4,5.5,4,4,4,4,4,4,4,4,4,4,4
6775,4,2,4,5.8,4,4,4,4,4,4,4,4,4,4,4
6776,4,4,4,5.64,4,4,4,4,4,4,4,4,4,4,4
6777,4,4,4,5.7,4,4,4,4,4,4,4,4,4,4,4
6778,4,4,4,5.56,4,4,4,4,4,4,4,4,4,4,4
6779,4,4,0,6.42,4,4,4,4,4,4,4,4,4,4,4
6780,4,2,2,5.6,4,4,4,4,4,4,4,4,4,4,4
6781,4,4,4,5.84,4,4,4,4,4,4,4,4,4,4,4
6782,4,4,4,5.56,4,4,4,4,4,4,4,4,4,4,4
6783,4,2,4,6.12,4,4,4,4,4,4,4,4,4,4,4
6784,4,2,4,5.76,4,4,4,4,4,4,4,4,4,4,4
6785,4,4,4,5.42,4,4,4,4,4,4,4,4,4,4,4
6786,4,4,4,5.8,4,4,4,4,4,4,4,4,4,4,4
6787,4,4,4,6.74,4,4,4,4,4,4,4,4,4,4,4
6788,4,4,4,5.3,4,4,4,4,4,4,4,4,4,4,4
6789,4,2,0,5.96,4,4,4,4,4,4,4,4,4,4,4
6790,4,4,4,8.48,4,4,4,4,4,4,4,4,4,4,4
6791,4,4,4,8.32,4,4,4,4,4,4,4,4,4,4,4
6792,4,4,4,9.86,4,4,4,4,4,4,4,4,4,4,4
6793,4,4,4,7.58,4,4,4,4,4,4,4,4,4,4,4
6794,4,4,4,8.04,4,4,4,4,4,4,4,4,4,4,4
6795,4,4,4,7.52,4,4,4,4,4,4,4,4,4,4,4
6796,4,4,4,7.4,4,4,4,4,4,4,4,4,4,4,4
6797,4,4,0,7.62,4,4,4,4,4,4,4,4,4,4,4
6798,4,4,4,7.56,4,4,4,4,4,4,4,4,4,4,4
6799,4,4,4,7.36,4,4,4,4,4,4,4,4,4,4,4
6800,4,4,4,7.44,4,4,4,4,4,4,4,4,4,4,4
6801,4,2,4,6.72,4,4,4,4,4,4,4,4,4,4,4
6802,4,4,4,8.32,4,4,4,4,4,4,4,4,4,4,4
6803,4,4,4,7.18,4,4,4,4,4,4,4,4,4,4,4
6804,4,4,4,7.78,4,4,4,4,4,4,4,4,4,4,4
6805,4,4,4,7.78,4,4,4,4,4,4,4,4,4,4,4
6806,4,4,4,7.78,4,4,4,4,4,4,4,4,4,4,4
6807,4,4,4,8.4,4,4,4,4,4,4,4,4,4,4,4
6808,4,4,4,7.24,4,4,4,4,4,4,4,4,4,4,4
6809,4,4,4,7.34,4,4,4,4,4,4,4,4,4,4,4
6810,4,2,2,4.9,4,4,4,4,4,4,4,4,4,4,4
6811,4,2,0,5.62,4,4,4,4,4,4,4,4,4,4,4
6812,4,4,4,6.26,4,4,4,4,4,4,4,4,4,4,4
6813,4,2,2,5.58,4,4,4,4,4,4,4,4,4,4,4
6814,4,4,4,6.54,4,4,4,4,4,4,4,4,4,4,4
6815,4,4,2,5.92,4,4,4,4,4,4,4,4,4,4,4
6816,4,2,0,5.42,4,4,4,4,4,4,4,4,4,4,4
6817,4,4,2,5.68,4,4,4,4,4,4,4,4,4,4,4
6818,4,2,4,6.56,4,4,4,4,4,4,4,4,4,4,4
6819,4,2,0,6.18,4,4,4,4,4,4,4,4,4,4,4
6820,4,4,4,5.46,4,4,4,4,4,4,4,4,4,4,4
6821,4,4,2,5.5,4,4,4,4,4,4,4,4,4,4,4
6822,4,4,4,6.78,4,4,4,4,4,4,4,4,4,4,4
6823,4,4,4,6.9,4,4,4,4,4,4,4,4,4,4,4
6824,4,2,0,5.62,4,4,4,4,4,4,4,4,4,4,4
6825,4,2,2,5.18,4,4,4,4,4,4,4,4,4,4,4
6826,4,0,2,5.16,4,4,4,4,4,3,3,4,4,3,4
6827,4,2,2,5.4,4,4,4,4,4,4,4,4,4,4,4
6828,4,2,2,7.38,4,4,4,4,4,4,4,4,4,4,4
6829,4,2,2,5.14,4,4,4,4,4,4,4,4,4,4,4
6830,4,2,2,5.28,4,4,4,4,4,4,4,4,4,4,4
6831,4,2,0,5.68,4,4,4,4,4,4,4,4,4,4,4
6832,4,2,2,5.44,2,4,4,4,4,4,4,4,4,4,4
6833,4,4,4,5.18,4,4,4,4,4,4,4,4,4,4,4
6834,4,4,0,6.18,4,4,4,4,4,4,4,4,4,4,4
6835,4,4,4,5.48,4,4,4,4,4,4,4,4,4,4,4
6836,4,2,0,5.24,4,4,4,4,4,4,4,4,4,4,4
6837,4,2,2,6.86,4,4,4,4,4,4,4,4,4,4,4
6838,4,4,2,4.88,4,4,4,4,4,4,4,4,4,4,4
6839,4,2,0,5.52,4,4,4,4,4,4,4,4,4,4,4
6840,4,4,4,5.86,4,4,4,4,4,4,4,4,4,4,4
6841,4,2,4,6.36,4,4,4,4,4,4,4,4,4,4,4
6842,4,2,4,6.04,4,4,4,4,4,4,4,4,4,4,4
6843,4,2,4,6.28,4,4,4,4,4,4,4,4,4,4,4
6844,4,2,2,5.08,4,4,4,4,4,4,4,4,4,4,4
6845,4,2,0,4.9,4,4,4,4,4,4,4,4,4,4,4
6846,4,4,0,5.46,4,4,4,4,4,4,4,4,4,4,4
6847,4,4,4,5.86,4,4,4,4,4,4,4,4,4,4,4
6848,4,2,0,5.34,4,4,4,4,4,4,4,4,4,4,4
6849,4,2,2,6.16,4,4,4,4,4,4,4,4,4,4,4
6850,4,4,4,6.04,4,4,4,4,4,4,4,4,4,4,4
6851,4,2,2,5.9,4,4,4,4,4,4,4,4,4,4,4
6852,4,2,2,5.32,4,4,4,4,4,4,4,4,4,4,4
6853,4,2,2,5.82,4,4,4,4,4,4,4,4,4,4,4
6854,4,4,4,6.86,4,4,4,4,4,4,4,4,4,4,4
6855,4,2,4,6.2,4,4,4,4,4,4,4,4,4,4,4
6856,4,4,0,5.22,4,4,4,4,4,4,4,4,4,4,4
6857,4,2,4,6.16,4,4,4,4,4,4,4,4,4,4,4
6858,4,4,4,7.0,4,4,4,4,4,4,4,4,4,4,4
6859,4,2,2,5.02,4,4,4,4,4,4,4,4,4,4,4
6860,4,4,2,7.24,4,4,4,4,4,4,4,4,4,4,4
6861,4,4,2,5.7,4,4,4,4,4,4,4,4,4,4,4
6862,4,2,2,5.1,4,4,4,4,4,4,4,4,4,4,4
6863,4,2,0,5.62,4,4,4,4,4,4,4,4,4,4,4
6864,4,4,4,6.98,4,4,4,4,4,4,4,4,4,4,4
6865,4,4,4,6.64,4,4,4,4,4,4,4,4,4,4,4
6866,4,4,4,7.08,4,4,4,4,4,4,4,4,4,4,4
6867,4,2,2,6.66,4,4,4,4,4,4,4,4,4,4,4
6868,4,4,4,7.0,4,4,4,4,4,4,4,4,4,4,4
6869,4,4,4,7.32,4,4,4,4,4,4,4,4,4,4,4
6870,4,4,2,6.58,4,4,4,4,4,4,4,4,4,4,4
6871,4,2,2,6.78,2,2,2,2,2,2,2,2,2,2,2
6872,4,4,4,9.48,4,4,4,4,4,4,4,4,4,4,4
6873,4,2,2,6.72,4,4,4,4,4,4,4,4,4,4,4
6874,4,4,4,8.4,4,4,4,4,4,4,4,4,4,4,4
6875,4,4,4,8.72,4,4,4,4,4,4,4,4,4,4,4
6876,4,4,4,9.38,4,4,4,4,4,4,4,4,4,4,4
6877,4,2,0,5.98,4,4,4,4,4,4,4,4,4,4,4
6878,4,4,0,5.94,4,4,4,4,4,4,4,4,4,4,4
6879,4,4,2,6.54,4,4,4,4,4,4,4,4,4,4,4
6880,4,2,2,5.86,4,4,4,4,4,4,4,4,4,4,4
6881,4,2,4,5.92,4,4,4,4,4,4,4,4,4,4,4
6882,4,4,4,6.38,4,4,4,4,4,4,4,4,4,4,4
6883,4,4,4,8.68,4,4,4,4,4,4,4,4,4,4,4
6884,4,2,2,6.02,4,4,4,4,4,4,4,4,4,4,4
6885,4,4,2,6.42,4,4,4,4,4,4,4,4,4,4,4
6886,4,4,2,6.44,4,4,4,4,4,4,4,4,4,4,4
6887,4,4,4,7.78,4,4,4,4,4,4,4,4,4,4,4
6888,4,4,4,7.12,4,4,4,4,4,4,4,4,4,4,4
6889,4,4,4,6.12,4,4,4,4,4,4,4,4,4,4,4
6890,4,2,2,3.42,4,4,4,4,4,4,4,4,4,4,4
6891,4,4,4,7.74,4,4,4,4,4,4,4,4,4,4,4
6892,4,4,4,6.84,4,4,4,4,4,4,4,4,4,4,4
6893,4,4,4,7.44,4,4,4,4,4,4,4,4,4,4,4
6894,4,4,2,7.3,4,4,4,4,4,4,4,4,4,4,4
6895,4,4,4,7.84,4,4,4,4,4,4,4,4,4,4,4
6896,4,4,4,7.12,4,4,4,4,4,4,4,4,4,4,4
6897,4,4,4,6.7,4,4,4,4,4,4,4,4,4,4,4
6898,4,4,4,7.34,4,4,4,4,4,4,4,4,4,4,4
6899,4,4,4,8.3,4,4,4,4,4,4,4,4,4,4,4
6900,4,4,2,6.52,4,4,4,4,4,4,4,4,4,4,4
6901,4,4,4,8.32,4,4,4,4,4,4,4,4,4,4,4
6902,4,4,4,7.64,4,4,4,4,4,4,4,4,4,4,4
6903,4,4,4,6.32,4,4,4,4,4,4,4,4,4,4,4
6904,4,2,2,5.82,4,4,4,4,4,4,4,4,4,4,4
6905,4,4,4,7.26,4,4,4,4,4,4,4,4,4,4,4
6906,4,4,4,8.04,4,4,4,4,4,4,4,4,4,4,4
6907,4,4,4,8.96,4,4,4,4,4,4,4,4,4,4,4
6908,4,4,4,7.72,4,4,4,4,4,4,4,4,4,4,4
6909,4,2,2,7.22,4,4,4,4,4,4,4,4,4,4,4
6910,4,4,4,7.94,4,4,4,4,4,4,4,4,4,4,4
6911,4,4,0,8.08,4,4,4,4,4,4,4,4,4,4,4
6912,4,4,4,7.68,4,4,4,4,4,4,4,4,4,4,4
6913,4,4,4,7.5,4,4,4,4,4,4,4,4,4,4,4
6914,4,4,2,7.18,4,4,4,4,4,4,4,4,4,4,4
6915,4,4,4,6.68,4,4,4,4,4,4,4,4,4,4,4
6916,4,4,4,7.44,4,4,4,4,4,4,4,4,4,4,4
6917,4,4,4,8.2,4,4,4,4,4,4,4,4,4,4,4
6918,4,4,2,8.32,4,4,4,4,4,4,4,4,4,4,4
6919,4,4,4,7.0,4,4,4,4,4,4,4,4,4,4,4
6920,4,4,4,7.04,4,4,4,4,4,4,4,4,4,4,4
6921,4,4,4,8.52,4,4,4,4,4,4,4,4,4,4,4
6922,4,4,1,8.92,4,4,4,4,4,4,4,4,4,4,4
6923,4,2,2,6.58,4,4,4,4,4,4,4,4,4,4,4
6924,4,4,1,10.3,4,4,4,4,4,4,4,4,4,4,4
6925,4,2,4,10.08,4,4,4,4,4,4,4,4,4,4,4
6926,4,4,4,8.5,4,4,4,4,4,4,4,4,4,4,4
6927,4,4,4,8.5,4,4,4,4,4,4,4,4,4,4,4
6928,4,4,4,8.2,4,4,4,4,4,4,4,4,4,4,4
6929,4,4,4,8.22,4,4,4,4,4,4,4,4,4,4,4
6930,4,4,4,8.36,4,4,4,4,4,4,4,4,4,4,4
6931,4,4,4,7.02,4,4,4,4,4,4,4,4,4,4,4
6932,4,4,4,7.36,4,4,4,4,4,4,4,4,4,4,4
6933,4,4,4,9.58,4,2,4,4,4,4,4,4,4,4,4
6934,4,4,4,8.34,4,4,4,4,4,4,4,4,4,4,4
6935,4,4,4,7.04,4,4,4,4,4,4,4,4,4,4,4
6936,4,4,4,7.52,4,4,4,4,4,4,4,4,4,4,4
6937,4,2,2,5.58,4,4,4,4,4,4,4,4,4,4,4
6938,4,4,4,8.36,4,4,4,4,4,4,4,4,4,4,4
6939,4,4,4,7.86,4,4,4,4,4,4,4,4,4,4,4
6940,4,4,4,7.62,4,4,4,4,4,4,4,4,4,4,4
6941,4,4,4,8.78,4,4,4,4,4,4,4,4,4,4,4
6942,4,4,4,8.06,4,4,4,4,4,4,4,4,4,4,4
6943,4,4,4,8.96,4,4,4,4,4,4,4,4,4,4,4
6944,4,4,4,9.0,4,4,4,4,4,4,4,4,4,4,4
6945,4,4,4,9.98,4,4,4,4,4,4,4,4,4,4,4
6946,4,4,4,9.58,4,4,4,4,4,4,4,4,4,4,4
6947,4,4,4,8.82,4,4,4,4,4,4,4,4,4,4,4
6948,4,4,4,7.66,4,4,4,4,4,4,4,4,4,4,4
6949,4,4,4,7.8,4,4,4,4,4,4,4,4,4,4,4
6950,4,4,4,9.24,4,4,4,4,4,4,4,4,4,4,4
6951,4,2,2,6.1,2,4,4,4,4,4,4,4,4,4,4
6952,4,4,2,6.48,4,4,4,4,4,4,4,4,4,4,4
6953,4,4,4,8.18,4,4,4,4,4,4,4,4,4,4,4
6954,4,4,4,7.22,4,4,4,4,4,4,4,4,4,4,4
6955,4,4,4,7.02,4,4,4,4,4,4,4,4,4,4,4
6956,4,4,2,7.3,4,4,4,4,4,4,4,4,4,4,4
6957,4,4,4,7.42,4,4,4,4,4,4,4,4,4,4,4
6958,4,4,4,8.44,4,4,4,4,4,4,4,4,4,4,4
6959,4,4,4,8.0,4,4,4,4,4,4,4,4,4,4,4
6960,4,4,4,7.84,4,4,4,4,4,4,4,4,4,4,4
6961,4,4,2,8.6,4,4,4,4,4,4,4,4,4,4,4
6962,4,4,4,10.9,4,4,4,4,4,4,4,4,4,4,4
6963,4,4,0,6.14,4,4,4,4,4,4,4,0,4,0,4
6964,4,4,4,6.96,4,4,4,4,4,4,4,4,4,4,4
6965,4,2,4,6.52,4,4,4,4,4,4,4,4,4,4,4
6966,4,4,2,5.84,4,4,4,4,4,4,4,4,4,4,4
6967,4,2,4,5.48,4,4,4,4,4,2,4,4,4,4,4
6968,4,4,0,8.68,4,4,4,4,4,4,4,4,4,4,4
6969,4,2,2,3.58,4,0,2,4,4,4,4,4,4,4,2
6970,4,4,4,6.88,4,4,4,4,4,4,4,4,4,4,4
6971,4,4,4,8.86,4,4,4,4,4,4,4,4,4,4,4
6972,4,4,4,10.76,4,4,4,4,4,4,4,4,4,4,4
6973,4,4,0,7.7,4,4,4,4,4,4,4,4,4,4,4
6974,4,2,4,8.68,4,4,4,4,4,4,4,4,4,4,4
6975,4,4,4,9.44,4,4,4,4,4,4,4,4,4,4,4
6976,4,4,0,7.56,4,4,4,4,4,4,4,4,4,4,4
6977,4,4,0,6.26,4,4,4,4,4,4,4,4,4,4,4
6978,4,4,4,7.02,4,4,4,4,4,4,4,4,4,4,4
6979,4,4,4,10.44,4,4,4,4,4,4,4,4,4,4,4
6980,4,4,4,11.84,4,4,4,4,4,4,4,4,4,4,4
