,FileName,ProductID,density,xmax,xmin,ymax,ymin,xmaxY,xminY,ymaxX,yminX,outFile,Weight
6122,1500381695.jpg,20010,34166441,620,30,510,121,306,298,367,355,1500381695.jpg,7.2
6123,1500381724.jpg,20010,38729244,707,26,553,162,390,317,229,355,1500381724.jpg,8.28
6124,1500381964.jpg,20010,42851843,554,67,562,41,348,347,272,377,1500381964.jpg,9.94
6125,1500382016.jpg,20010,34812076,452,20,472,36,274,167,248,248,1500382016.jpg,6.5
6126,1500382024.jpg,20010,34909473,629,120,637,94,297,307,317,351,1500382024.jpg,10.52
6127,1500382059.jpg,20010,33892483,528,42,486,37,364,196,395,310,1500382059.jpg,6.16
6128,1500382104.jpg,20010,34908696,545,89,555,86,251,290,379,337,1500382104.jpg,6.34
6129,1500382144.jpg,20010,29363295,544,37,540,146,315,279,215,172,1500382144.jpg,6.06
6130,1500382159.jpg,20010,34209017,510,85,573,116,337,297,326,192,1500382159.jpg,6.28
6131,1500382214.jpg,20010,36718570,540,50,466,43,313,229,317,359,1500382214.jpg,6.66
6132,1500382237.jpg,20010,30677305,509,56,542,35,326,262,289,362,1500382237.jpg,9.88
6133,1500382303.jpg,20010,37280543,563,32,507,47,302,461,278,278,1500382303.jpg,8.12
6134,1500382340.jpg,20010,43253595,597,82,611,121,289,311,327,213,1500382340.jpg,9.74
6135,1500382379.jpg,20010,38783211,567,76,537,46,361,332,266,320,1500382379.jpg,8.32
6136,1500382424.jpg,20010,44125619,536,16,491,15,232,230,324,337,1500382424.jpg,10.42
6137,1500382442.jpg,20010,37483576,522,94,526,76,241,223,343,279,1500382442.jpg,7.36
6138,1500382516.jpg,20010,31935548,443,12,439,15,276,289,236,205,1500382516.jpg,5.08
6139,1500382618.jpg,20010,44965160,562,45,539,51,240,271,287,346,1500382618.jpg,10.04
6140,1500455115.jpg,20010,32904624,556,25,517,67,308,388,238,300,1500455115.jpg,7.24
6141,1500455145.jpg,20010,27399524,423,15,474,26,199,165,209,140,1500455145.jpg,6.56
6142,1500455210.jpg,20010,29316948,523,39,462,57,188,213,358,355,1500455210.jpg,6.04
6143,1500455233.jpg,20010,29679298,513,12,350,8,295,173,279,384,1500455233.jpg,6.36
6144,1500455298.jpg,20010,32901020,471,13,445,14,295,306,305,159,1500455298.jpg,7.5
6145,1500455335.jpg,20010,28265412,456,15,454,39,310,328,295,218,1500455335.jpg,6.36
6146,1500455375.jpg,20010,32800043,442,28,530,25,213,249,280,285,1500455375.jpg,6.74
6147,1500455421.jpg,20010,32948486,451,8,465,5,322,238,287,235,1500455421.jpg,7.6
6148,1500455477.jpg,20010,31310480,483,6,454,9,209,198,134,147,1500455477.jpg,6.68
6149,1500455526.jpg,20010,35513032,507,38,469,32,309,251,289,308,1500455526.jpg,6.26
6150,1500455564.jpg,20010,30203214,512,27,446,37,183,258,209,157,1500455564.jpg,6.52
6151,1500455602.jpg,20010,30205352,547,36,536,133,245,315,340,413,1500455602.jpg,6.44
6152,1500455640.jpg,20010,32941300,473,13,451,16,182,176,358,251,1500455640.jpg,6.58
6153,1500455669.jpg,20010,29329574,512,21,504,99,212,211,191,180,1500455669.jpg,6.2
6154,1500455706.jpg,20010,22723907,464,5,416,20,192,83,260,166,1500455706.jpg,6.82
6155,1500455793.jpg,20010,31143748,574,36,519,76,375,273,385,321,1500455793.jpg,6.58
6156,1500455798.jpg,20010,33075039,531,29,518,75,230,221,279,233,1500455798.jpg,6.9
6157,1500455807.jpg,20010,31371393,482,56,493,54,157,223,170,334,1500455807.jpg,6.12
6158,1500455880.jpg,20010,23157571,386,5,418,2,332,308,209,77,1500455880.jpg,5.94
6159,1500455916.jpg,20010,27820105,485,5,407,5,203,183,158,255,1500455916.jpg,6.64
6160,1500455957.jpg,20010,32138485,450,8,447,12,278,280,297,268,1500455957.jpg,6.26
6161,1500455991.jpg,20010,28695512,451,8,489,13,174,151,217,192,1500455991.jpg,6.56
6162,1500456016.jpg,20010,31725002,417,4,484,4,151,224,161,150,1500456016.jpg,6.34
6163,1500456073.jpg,20010,31815967,498,12,446,10,261,157,385,270,1500456073.jpg,6.58
6164,1500456086.jpg,20010,24506888,487,51,473,49,251,278,247,360,1500456086.jpg,6.06
6165,1500456134.jpg,20010,41468473,584,10,499,82,357,163,309,269,1500456134.jpg,8.84
6166,1500456266.jpg,20010,30683192,547,53,483,46,321,293,296,339,1500456266.jpg,7.84
6167,1500456319.jpg,20010,27989361,573,131,551,67,248,230,301,271,1500456319.jpg,7.72
6168,1500456329.jpg,20010,24396780,550,38,460,41,284,262,434,317,1500456329.jpg,6.38
6169,1500456388.jpg,20010,37664105,516,26,503,36,330,224,181,232,1500456388.jpg,8.42
6170,1500456460.jpg,20010,32277403,491,6,444,4,244,203,316,315,1500456460.jpg,6.9
6171,1500456517.jpg,20010,34195963,523,29,496,14,281,308,189,157,1500456517.jpg,9.12
6172,1500456530.jpg,20010,36449723,561,38,516,64,348,257,247,269,1500456530.jpg,9.06
6173,1500456546.jpg,20010,29531353,351,2,476,1,357,221,115,193,1500456546.jpg,7.92
6174,1500456623.jpg,20010,30569921,458,19,452,20,292,266,213,161,1500456623.jpg,6.1
6175,1500456693.jpg,20010,29258864,521,22,489,78,341,200,255,214,1500456693.jpg,6.76
6176,1500456713.jpg,20010,42195534,464,8,485,10,218,233,165,133,1500456713.jpg,8.18
6177,1500456813.jpg,20010,30642031,458,34,502,43,309,126,222,209,1500456813.jpg,7.64
6178,1500456836.jpg,20010,35028330,460,0,408,0,190,193,269,141,1500456836.jpg,7.6
6179,1500456848.jpg,20010,30316369,496,27,459,26,172,224,251,69,1500456848.jpg,7
6180,1500456898.jpg,20010,34189860,527,66,568,95,251,228,247,312,1500456898.jpg,7.5
6181,1500456997.jpg,20010,34135935,497,20,465,20,219,318,213,183,1500456997.jpg,7.62
6182,1500457455.jpg,20010,32938309,506,2,439,1,220,96,186,424,1500457455.jpg,8.82
6183,1500457544.jpg,20010,35329541,515,6,466,9,290,366,267,110,1500457544.jpg,10.06
6184,1500457577.jpg,20010,34069191,604,29,542,87,402,234,217,195,1500457577.jpg,9.68
6185,1500457638.jpg,20010,37181790,568,58,598,36,351,333,267,402,1500457638.jpg,11.96
6186,1500457720.jpg,20010,41311682,538,13,503,31,294,160,272,283,1500457720.jpg,9.38
6187,1500457813.jpg,20010,33708738,560,42,591,55,243,430,229,355,1500457813.jpg,9.1
6188,1500457906.jpg,20010,27436197,523,8,464,26,261,122,200,192,1500457906.jpg,8.18
6189,1500457992.jpg,20010,36389020,524,6,493,6,349,123,249,407,1500457992.jpg,10.68
6190,1500457999.jpg,20010,39827032,503,1,459,0,221,59,93,148,1500457999.jpg,9.3
6191,1500458085.jpg,20010,36545018,571,25,529,53,397,212,353,220,1500458085.jpg,8.78
6192,1500458098.jpg,20010,40339328,509,3,448,5,320,129,326,222,1500458098.jpg,8.5
6193,1500458122.jpg,20010,37079494,613,45,555,106,366,330,321,307,1500458122.jpg,8.44
6194,1500458174.jpg,20010,28730454,524,9,436,9,150,299,289,137,1500458174.jpg,9.1
6195,1500458220.jpg,20010,35813822,547,11,511,31,351,144,321,291,1500458220.jpg,9.1
6196,1500458260.jpg,20010,39580174,586,16,523,79,317,202,281,272,1500458260.jpg,8.3
6197,1500458341.jpg,20010,34784419,572,13,469,61,344,165,315,272,1500458341.jpg,8.84
6198,1500458371.jpg,20010,31736597,560,22,499,49,289,201,312,338,1500458371.jpg,8.78
6199,1500458407.jpg,20010,37495062,549,19,502,30,363,191,217,300,1500458407.jpg,9.12
6200,1500458514.jpg,20010,34876765,638,36,552,103,348,309,411,382,1500458514.jpg,9.16
6201,1500458725.jpg,20010,39270339,608,46,575,86,157,315,370,272,1500458725.jpg,9.12
6202,1500458734.jpg,20010,41680525,575,28,533,52,331,207,311,335,1500458734.jpg,9.28
6203,1500459171.jpg,20010,33851824,570,31,541,86,376,196,367,267,1500459171.jpg,8.2
6204,1500459184.jpg,20010,40992318,538,45,528,78,356,297,258,354,1500459184.jpg,7.62
6205,1500460964.jpg,20010,26166503,579,20,434,114,245,254,320,265,1500460964.jpg,5.36
6206,1500460972.jpg,20010,26588104,575,111,555,77,351,165,498,186,1500460972.jpg,6.1
6207,1500461013.jpg,20010,38579675,572,27,489,59,342,220,225,267,1500461013.jpg,8.06
6208,1500461019.jpg,20010,22056480,567,33,427,99,224,274,239,373,1500461019.jpg,5.2
6209,1500461026.jpg,20010,31561921,557,21,373,31,206,204,163,347,1500461026.jpg,5.72
6210,1500461080.jpg,20010,26685107,560,85,558,112,234,258,334,399,1500461080.jpg,4.88
6211,1500461112.jpg,20010,25614459,594,41,516,86,457,225,478,281,1500461112.jpg,6.42
6212,1500461118.jpg,20010,28400332,603,20,416,41,215,194,386,324,1500461118.jpg,6.18
6213,1500461156.jpg,20010,26581531,584,13,382,42,206,282,300,230,1500461156.jpg,6.42
6214,1500461202.jpg,20010,24110151,622,32,472,84,392,214,393,190,1500461202.jpg,6.68
6215,1500461276.jpg,20010,27664551,523,103,512,101,342,389,269,243,1500461276.jpg,6
6216,1500461303.jpg,20010,29645299,517,25,520,96,351,224,220,223,1500461303.jpg,6.06
6217,1500461337.jpg,20010,36134477,567,77,548,69,323,269,374,331,1500461337.jpg,8.32
6218,1500461500.jpg,20010,36455839,570,73,533,80,327,314,321,306,1500461500.jpg,7.76
6219,1500461509.jpg,20010,34115989,535,51,482,36,347,289,310,325,1500461509.jpg,7.08
6220,1500461517.jpg,20010,30197795,515,37,466,53,298,256,270,344,1500461517.jpg,7.44
6221,1500461633.jpg,20010,35962116,496,12,456,11,195,181,171,315,1500461633.jpg,8.08
6222,1500461680.jpg,20010,39470781,520,29,505,11,298,250,481,397,1500461680.jpg,10.02
6223,1500461794.jpg,20010,38472141,477,22,518,25,110,196,250,222,1500461794.jpg,8.7
6224,1500461909.jpg,20010,32462590,537,25,446,43,227,224,215,237,1500461909.jpg,6.68
6225,1500461987.jpg,20010,32659342,462,3,458,2,247,266,206,200,1500461987.jpg,8.9
6226,1500462228.jpg,20010,22834169,467,79,490,65,255,339,293,248,1500462228.jpg,5.64
6227,1500462273.jpg,20010,23396670,512,66,541,108,381,323,322,282,1500462273.jpg,6.76
6228,1500462294.jpg,20010,37084574,540,19,464,39,236,188,247,282,1500462294.jpg,7.56
6229,1500462387.jpg,20010,36864642,544,111,584,114,268,355,279,267,1500462387.jpg,7.02
6230,1500462428.jpg,20010,33317237,495,55,528,61,203,212,306,369,1500462428.jpg,6.48
6231,1500462461.jpg,20010,24481427,496,34,451,54,263,233,361,333,1500462461.jpg,5.6
6232,1500462536.jpg,20010,17621119,474,76,508,94,161,267,280,288,1500462536.jpg,5.48
6233,1500462566.jpg,20010,29789031,608,115,505,129,305,210,274,263,1500462566.jpg,5.28
6234,1500462612.jpg,20010,23061741,494,17,447,65,267,165,282,220,1500462612.jpg,5.66
6235,1500462670.jpg,20010,35603923,623,68,605,135,391,320,304,199,1500462670.jpg,8.88
6236,1500462711.jpg,20010,29223218,575,104,488,44,216,188,357,232,1500462711.jpg,6.22
6237,1500462804.jpg,20010,25473556,477,4,419,30,185,86,200,235,1500462804.jpg,6.38
6238,1500462844.jpg,20010,37631457,670,36,525,105,410,295,244,286,1500462844.jpg,7.68
6239,1500462886.jpg,20010,38954565,614,69,517,77,366,334,349,356,1500462886.jpg,7.96
6240,1500462955.jpg,20010,41493000,540,55,597,105,257,287,323,314,1500462955.jpg,9.42
6241,1500463004.jpg,20010,32951343,575,136,574,81,347,322,274,319,1500463004.jpg,7.58
6242,1500463035.jpg,20010,29342491,504,18,454,15,256,274,223,43,1500463035.jpg,7.78
6243,1500463280.jpg,20010,18810901,435,27,517,63,195,199,0,203,1500463280.jpg,7.16
6244,1500463351.jpg,20010,30933499,526,29,504,79,288,273,349,396,1500463351.jpg,6.54
6245,1500463391.jpg,20010,30725216,558,36,496,50,330,252,392,318,1500463391.jpg,7.18
6246,1500463398.jpg,20010,32222035,567,79,518,88,301,384,213,264,1500463398.jpg,6.66
6247,1500463489.jpg,20010,33598689,544,53,463,80,206,287,318,412,1500463489.jpg,5.62
6248,1500463619.jpg,20010,29551155,463,15,479,23,436,156,350,259,1500463619.jpg,6.88
6249,1500463627.jpg,20010,23997689,527,38,483,37,355,249,314,344,1500463627.jpg,7.3
6250,1500463716.jpg,20010,28303572,574,36,499,48,344,241,326,304,1500463716.jpg,9.04
6251,1500463824.jpg,20010,27013646,611,129,496,85,316,178,369,227,1500463824.jpg,6.24
6252,1500463875.jpg,20010,37003610,496,81,538,40,292,222,333,227,1500463875.jpg,6.28
6253,1500540741.jpg,20010,22870109,564,20,352,31,71,127,229,347,1500540741.jpg,5.88
6254,1500540845.jpg,20010,26824462,611,10,517,142,320,301,234,338,1500540845.jpg,7.3
6255,1500541188.jpg,20010,19819542,569,33,435,111,339,292,274,294,1500541188.jpg,5.5
6256,1500541196.jpg,20010,23444437,628,42,545,180,416,253,404,316,1500541196.jpg,6.44
6257,1500541259.jpg,20010,29725379,567,34,488,106,398,230,359,152,1500541259.jpg,6.12
6258,1500541284.jpg,20010,25131803,580,105,555,47,376,167,456,247,1500541284.jpg,6.36
6259,1500541310.jpg,20010,24961891,598,95,528,89,350,228,445,210,1500541310.jpg,6.48
6260,1500541349.jpg,20010,21366424,599,9,473,139,365,289,274,324,1500541349.jpg,5.54
6261,1500541410.jpg,20010,19805579,641,43,511,190,441,325,385,296,1500541410.jpg,5.52
6262,1500541458.jpg,20010,21562250,610,7,516,150,288,302,382,265,1500541458.jpg,6.58
6263,1500541568.jpg,20010,23837524,591,3,470,150,307,242,268,307,1500541568.jpg,5.96
6264,1500541613.jpg,20010,22033220,611,13,461,134,302,262,326,317,1500541613.jpg,5.76
6265,1500541781.jpg,20010,24650917,622,27,510,132,294,266,413,502,1500541781.jpg,5.64
6266,1500542191.jpg,20010,26360658,622,55,591,150,280,390,313,399,1500542191.jpg,9.86
6267,1500542328.jpg,20010,39928887,637,40,604,125,398,277,334,257,1500542328.jpg,9.42
6268,1500542418.jpg,20010,35124700,649,9,588,174,391,334,308,404,1500542418.jpg,9.08
6269,1500543105.jpg,20010,46715157,709,80,623,72,430,400,438,463,1500543105.jpg,11.98
6270,1500543126.jpg,20010,39493727,537,61,611,101,296,284,334,301,1500543126.jpg,8.82
6271,1500543139.jpg,20010,37954228,565,62,617,83,284,292,343,283,1500543139.jpg,10.8
6272,1500543179.jpg,20010,43577622,588,59,587,59,332,295,334,306,1500543179.jpg,12.04
6273,1500543228.jpg,20010,37808345,562,59,506,35,295,299,252,225,1500543228.jpg,8.9
6274,1500543265.jpg,20010,47411007,585,34,587,85,340,252,320,206,1500543265.jpg,10.06
6275,1500543467.jpg,20010,28902062,563,10,454,94,305,183,286,242,1500543467.jpg,7.04
6276,1500543489.jpg,20010,20526498,584,101,566,80,377,219,472,159,1500543489.jpg,7.16
6277,1500543541.jpg,20010,24956906,630,10,494,140,285,283,322,378,1500543541.jpg,7.24
6278,1500545087.jpg,20010,32462815,570,127,590,76,325,367,325,321,1500545087.jpg,9.34
6279,1500545134.jpg,20010,30560933,472,59,557,18,154,399,120,359,1500545134.jpg,6.54
6280,1500545164.jpg,20010,35289104,600,16,422,58,346,179,326,246,1500545164.jpg,7.44
6281,1500545342.jpg,20010,24766620,527,102,528,51,400,314,354,283,1500545342.jpg,5.88
6282,1500545348.jpg,20010,36687574,603,25,494,113,251,278,176,389,1500545348.jpg,7.16
6283,1500545387.jpg,20010,21572725,479,2,425,1,154,390,172,214,1500545387.jpg,6.62
6284,1500545445.jpg,20010,20448629,567,70,447,56,290,350,392,312,1500545445.jpg,5.78
6285,1500545545.jpg,20010,22565870,581,64,505,57,357,205,490,206,1500545545.jpg,5.72
6286,1500545895.jpg,20010,23245203,594,60,516,150,224,264,157,286,1500545895.jpg,6.96
6287,1500545954.jpg,20010,24742444,558,85,520,39,319,218,505,196,1500545954.jpg,6.4
6288,1500546008.jpg,20010,20719824,580,76,504,66,326,150,503,244,1500546008.jpg,5.26
6289,1500546025.jpg,20010,25223433,603,77,493,76,246,195,447,270,1500546025.jpg,6.36
6290,1500546065.jpg,20010,20499582,598,32,533,159,371,238,411,192,1500546065.jpg,5.88
6291,1500546166.jpg,20010,25856031,528,9,390,9,157,140,310,249,1500546166.jpg,4.8
6292,1500546204.jpg,20010,23493556,595,7,435,79,202,332,436,407,1500546204.jpg,5.56
6293,1500546253.jpg,20010,34885308,711,37,580,201,339,393,266,414,1500546253.jpg,6.72
6294,1500546305.jpg,20010,18459824,529,3,350,1,122,290,66,18,1500546305.jpg,5
6295,1500546350.jpg,20010,18943998,568,92,535,35,325,179,463,214,1500546350.jpg,6.2
6296,1500546360.jpg,20010,26361080,634,4,477,148,344,244,200,240,1500546360.jpg,6.22
6297,1500546436.jpg,20010,23597659,490,8,443,74,191,188,256,404,1500546436.jpg,4.74
6298,1500546470.jpg,20010,21356649,459,1,393,0,131,130,239,287,1500546470.jpg,6.42
6299,1500546542.jpg,20010,27969016,582,80,568,44,299,221,474,230,1500546542.jpg,7.76
6300,1500546690.jpg,20010,30742920,505,40,482,83,267,239,223,150,1500546690.jpg,5.58
6301,1500546737.jpg,20010,25308534,476,9,392,9,158,147,258,314,1500546737.jpg,5.18
6302,1500546773.jpg,20010,28084229,515,39,462,59,236,328,167,189,1500546773.jpg,5.36
6303,1500546791.jpg,20010,34085422,463,39,496,61,310,210,284,294,1500546791.jpg,5.96
6304,1500546832.jpg,20010,26774959,483,11,424,49,281,285,215,32,1500546832.jpg,5.18
6305,1500546896.jpg,20010,32273390,498,62,587,105,217,276,241,324,1500546896.jpg,6.18
6306,1500546932.jpg,20010,27970035,533,48,446,49,314,241,336,310,1500546932.jpg,5.36
6307,1500546957.jpg,20010,29280799,407,1,444,0,110,136,204,205,1500546957.jpg,6.22
6308,1500546972.jpg,20010,24185035,526,80,497,96,304,263,271,304,1500546972.jpg,6.12
6309,1500547007.jpg,20010,25500191,517,89,540,96,359,287,372,340,1500547007.jpg,7
6310,1500547067.jpg,20010,29392585,452,4,395,4,225,219,93,172,1500547067.jpg,5.22
6311,1500547085.jpg,20010,30008311,469,70,555,97,309,230,263,183,1500547085.jpg,5.34
6312,1500547139.jpg,20010,28150783,509,16,415,10,57,157,247,188,1500547139.jpg,5.64
6313,1500547181.jpg,20010,30565928,472,20,437,22,284,277,228,177,1500547181.jpg,5.84
6314,1500547233.jpg,20010,32998846,537,58,501,57,270,307,222,276,1500547233.jpg,7.04
6315,1500547275.jpg,20010,25582625,498,102,553,108,289,250,307,410,1500547275.jpg,5.04
6316,1500547299.jpg,20010,31579901,503,79,504,52,192,336,170,305,1500547299.jpg,6.22
6317,1500548259.jpg,20010,32062318,494,12,413,13,309,201,363,246,1500548259.jpg,6.06
6318,1500548314.jpg,20010,19783523,574,126,479,89,271,273,262,285,1500548314.jpg,5.56
6319,1500548377.jpg,20010,31253714,480,32,460,42,280,138,210,148,1500548377.jpg,6.1
6320,1500548406.jpg,20010,30523307,573,95,446,82,274,193,236,264,1500548406.jpg,5.16
6321,1500548430.jpg,20010,27995598,537,95,557,100,236,240,347,280,1500548430.jpg,6.22
6322,1500548465.jpg,20010,26214012,482,68,459,29,155,132,337,171,1500548465.jpg,5.52
6323,1500548507.jpg,20010,31785721,564,131,598,113,268,263,369,294,1500548507.jpg,6.32
6324,1500548549.jpg,20010,27068766,459,25,433,10,154,227,188,134,1500548549.jpg,5.2
6325,1500548570.jpg,20010,23591738,493,82,528,113,224,284,269,378,1500548570.jpg,6.84
6326,1500548666.jpg,20010,26061033,499,65,506,94,250,347,254,302,1500548666.jpg,5.34
6327,1500548692.jpg,20010,29013084,502,32,493,96,269,212,199,224,1500548692.jpg,5.58
6328,1500549128.jpg,20010,35032947,559,7,374,20,112,258,208,356,1500549128.jpg,6.44
6329,1500549328.jpg,20010,26882253,600,20,459,111,272,298,243,308,1500549328.jpg,5.9
6330,1500549335.jpg,20010,29816684,567,13,537,117,257,308,281,438,1500549335.jpg,7.38
6331,1500549360.jpg,20010,30722387,539,7,383,60,264,122,232,193,1500549360.jpg,5.56
6332,1500549516.jpg,20010,35876982,639,21,510,122,380,253,349,311,1500549516.jpg,7.42
6333,1500549650.jpg,20010,29117053,609,26,467,136,368,251,462,269,1500549650.jpg,5.88
6334,1500549711.jpg,20010,29971204,637,20,450,113,302,240,266,322,1500549711.jpg,6.56
6335,1500549749.jpg,20010,26582108,538,62,497,84,346,284,427,334,1500549749.jpg,5.24
6336,1500549773.jpg,20010,31867840,705,18,539,186,426,301,453,284,1500549773.jpg,5.8
6337,1500549880.jpg,20010,32365578,644,11,467,124,298,239,287,389,1500549880.jpg,5.84
6338,1500549902.jpg,20010,30496533,606,16,503,122,368,293,294,377,1500549902.jpg,7.28
6339,1500549931.jpg,20010,30591927,652,18,519,179,310,258,297,250,1500549931.jpg,5.9
6340,1500549995.jpg,20010,27085787,664,3,460,136,340,254,260,372,1500549995.jpg,6
6341,1500550018.jpg,20010,30200504,637,18,441,104,297,249,271,318,1500550018.jpg,6.08
6342,1500550058.jpg,20010,29301972,583,9,453,138,301,275,255,278,1500550058.jpg,5.44
6343,1500550100.jpg,20010,31876124,695,11,513,169,363,290,281,443,1500550100.jpg,6.24
6344,1500550164.jpg,20010,19942550,685,36,538,203,394,317,462,154,1500550164.jpg,6.06
6345,1500550216.jpg,20010,27161253,597,30,489,141,338,289,290,290,1500550216.jpg,6.24
6346,1500550239.jpg,20010,32082899,646,34,523,180,401,278,335,357,1500550239.jpg,6
6347,1500550286.jpg,20010,25236428,625,20,450,113,245,288,167,334,1500550286.jpg,6.12
6348,1500550301.jpg,20010,35289464,600,133,533,26,378,131,435,219,1500550301.jpg,5.76
6349,1500550341.jpg,20010,27350762,561,3,337,6,85,93,380,359,1500550341.jpg,6.04
6350,1500550363.jpg,20010,27519911,618,41,479,136,277,334,226,393,1500550363.jpg,5.08
6351,1500550386.jpg,20010,28954073,636,22,469,131,336,282,446,312,1500550386.jpg,6.04
6352,1500552937.jpg,20010,30210732,616,2,522,188,329,292,233,267,1500552937.jpg,5.98
6353,1500552939.jpg,20010,29561863,620,3,522,188,349,301,241,264,1500552939.jpg,
6354,1500552986.jpg,20010,24883410,513,0,320,0,66,66,176,354,1500552986.jpg,5.32
6355,1500553019.jpg,20010,23513651,594,2,476,160,266,276,176,388,1500553019.jpg,5.4
6356,1500553073.jpg,20010,26002023,583,14,471,117,272,318,245,375,1500553073.jpg,5.28
6357,1500553097.jpg,20010,26318496,614,9,425,86,327,203,242,370,1500553097.jpg,6.1
6358,1500553138.jpg,20010,22425981,571,20,452,97,258,258,351,274,1500553138.jpg,5.66
6359,1500553150.jpg,20010,27681651,584,10,438,113,277,241,365,338,1500553150.jpg,5.48
6360,1500553185.jpg,20010,30806816,629,8,519,144,342,277,396,306,1500553185.jpg,7.2
6361,1500553233.jpg,20010,33424382,533,8,414,70,177,139,84,291,1500553233.jpg,6
6362,1500553317.jpg,20010,24925080,666,47,540,212,319,314,271,400,1500553317.jpg,6.04
6363,1500553352.jpg,20010,32201675,594,18,466,86,345,207,368,274,1500553352.jpg,5.66
6364,1500553384.jpg,20010,25722479,596,10,459,137,350,259,386,261,1500553384.jpg,5.56
6365,1500553466.jpg,20010,32244194,558,6,379,23,170,105,287,231,1500553466.jpg,6.42
6366,1500553474.jpg,20010,24194640,637,42,545,131,247,402,283,506,1500553474.jpg,5.62
6367,1500553484.jpg,20010,37320788,600,19,495,122,282,252,318,450,1500553484.jpg,6
6368,1500553506.jpg,20010,27143302,616,31,471,106,354,301,227,271,1500553506.jpg,5.84
6369,1500553552.jpg,20010,37361172,537,39,484,9,151,199,349,125,1500553552.jpg,5.82
6370,1500553619.jpg,20010,27106267,548,1,309,3,104,52,301,203,1500553619.jpg,5.52
6371,1500553670.jpg,20010,26070192,552,7,377,23,130,115,178,208,1500553670.jpg,6.42
6372,1500553681.jpg,20010,27136555,592,7,521,182,271,263,271,324,1500553681.jpg,5.6
6373,1500553730.jpg,20010,31033041,602,29,544,172,441,210,456,99,1500553730.jpg,5.42
6374,1500553780.jpg,20010,25192153,580,13,421,100,336,195,406,358,1500553780.jpg,5.42
6375,1500553816.jpg,20010,24039542,562,13,378,43,161,155,374,280,1500553816.jpg,5.56
6376,1500553886.jpg,20010,33732209,505,16,426,25,294,228,210,166,1500553886.jpg,6.06
6377,1500553945.jpg,20010,28971163,487,9,386,11,24,135,300,315,1500553945.jpg,5.06
6378,1500553959.jpg,20010,23159371,455,21,400,18,257,242,332,246,1500553959.jpg,4.3
6379,1500553975.jpg,20010,37875530,540,45,481,26,172,319,375,395,1500553975.jpg,6.36
6380,1500554046.jpg,20010,30008466,497,28,492,61,305,162,342,292,1500554046.jpg,5.82
6381,1500554052.jpg,20010,25398548,478,116,512,71,285,192,322,257,1500554052.jpg,4.38
6382,1500554083.jpg,20010,31917659,563,64,492,99,376,280,421,345,1500554083.jpg,6.32
6383,1500554108.jpg,20010,25978707,503,24,495,88,234,188,185,185,1500554108.jpg,5.88
6384,1500554135.jpg,20010,31122864,532,48,435,58,346,181,355,276,1500554135.jpg,5.5
6385,1500554201.jpg,20010,33869290,568,58,474,74,327,283,319,410,1500554201.jpg,6.14
6386,1500554238.jpg,20010,30903806,506,62,485,73,191,350,153,216,1500554238.jpg,5.06
6387,1500556699.jpg,20010,22886082,562,12,435,92,227,186,150,210,1500556699.jpg,6.16
6388,1500556960.jpg,20010,36618343,588,67,611,83,260,373,193,387,1500556960.jpg,8.4
6389,1500556979.jpg,20010,34451663,618,12,459,117,322,223,203,256,1500556979.jpg,6
6390,1500557029.jpg,20010,28600754,564,87,539,42,353,222,474,168,1500557029.jpg,6.2
6391,1500557039.jpg,20010,27891121,616,28,521,141,276,322,315,363,1500557039.jpg,5.86
6392,1500557102.jpg,20010,33338984,541,2,391,5,148,98,525,182,1500557102.jpg,5.48
6393,1500557173.jpg,20010,29930661,600,4,508,103,240,190,210,283,1500557173.jpg,6.34
6394,1500557226.jpg,20010,26763164,571,26,452,73,205,229,404,238,1500557226.jpg,6.54
6395,1500557375.jpg,20010,27149631,497,34,526,65,166,305,187,352,1500557375.jpg,5.76
6396,1500557421.jpg,20010,31560040,550,2,421,91,158,154,213,206,1500557421.jpg,5.76
6397,1500557440.jpg,20010,22587538,551,8,428,67,316,139,337,233,1500557440.jpg,5.82
6398,1500557494.jpg,20010,25270153,610,49,528,155,292,384,176,423,1500557494.jpg,5.84
6399,1500557563.jpg,20010,26964869,552,24,410,41,199,193,392,245,1500557563.jpg,5.44
6400,1500557576.jpg,20010,31979183,535,4,374,1,131,282,299,55,1500557576.jpg,5.6
6401,1500557706.jpg,20010,27923379,531,3,333,26,194,67,374,172,1500557706.jpg,4.76
6402,1500557779.jpg,20010,33223601,657,75,486,121,346,209,376,128,1500557779.jpg,4.96
6403,1500557802.jpg,20010,31723202,578,31,469,67,268,229,374,279,1500557802.jpg,6.66
6404,1500557849.jpg,20010,38717004,442,17,556,0,243,5,277,19,1500557849.jpg,6.52
6405,1500557864.jpg,20010,26653305,587,16,543,161,216,429,152,443,1500557864.jpg,5.2
6406,1500557866.jpg,20010,26031615,595,23,541,156,216,436,151,450,1500557866.jpg,
6407,1500557886.jpg,20010,22263651,584,30,481,142,422,267,404,311,1500557886.jpg,4.82
6408,1500557921.jpg,20010,34530412,618,32,485,90,336,247,233,338,1500557921.jpg,6.6
6409,1500557946.jpg,20010,31095088,598,6,458,87,303,155,344,274,1500557946.jpg,6.66
6410,1500557997.jpg,20010,30762516,604,22,404,63,193,211,351,291,1500557997.jpg,5.46
6411,1500558033.jpg,20010,28091996,607,63,457,76,285,210,436,295,1500558033.jpg,5.64
6412,1500558072.jpg,20010,24193339,569,11,389,41,257,150,385,347,1500558072.jpg,5.54
